,link,content
60,https://www.geminisolutions.com//services/data-science,"Gemini Solutions | IT Consulting, Product DevelopmentAbout UsSolutionsTechnologiesGemUCareersContact Data ScienceDevSecOpsQuality EngineeringTechnical InfrastructureData EngineeringCloud SolutionsApplication DevelopmentDigital OfferingsManaged ServicesData ScienceUnlock the power of your data with our expert Data Science services. Our team of experienced data scientists will help you gain insights, make data-driven decisions, and optimize your business processes through advanced analytics, machine learning, and automation. Let us transform your data into a strategic asset for your business success.Text Analytics & NLPPredictive AnalyticsOptimizationMachine LearningForecastingView Our WorkOur work page contains detailed case studies on all the key projects we have done so far. Have a look!View Case Studies Solutions We OfferDescriptive AnalyticsGain actionable insights and enhance your business intelligence by interpreting historical data with our descriptive analytics approach. Our team will evaluate anomalies, central tendency analysis, variance, and other key statistical moments to help you optimize your business value chain.Predictive Analytics Use predictive modeling to qualify leads, predict market demand, and manage risks to focus your efforts and investments where they'll get the best ROI. Our data science team will validate and fine-tune your model types, measure performance and confidence intervals, and provide you with the most from your modeled data.Prescription AnalyticsOur team provides solid evidence to support future actions and strategies through prescriptive analytics. Obtain summary insights from your modeled data and receive recommendations on how to act them, helping industries like finance, government, and healthcare where the cost of human error is high.Process Optimization & AutomationOptimize your workflows and processes cost-effectively with smart automation and machine learning algorithms. Benefit from enhanced controls, data management, and better decision-making with data science technologies. Our team will also help you measure and manage performance to reduce your time and budget resources.Technology StackProviding Advanced Analytics SolutionsWe offer end-to-end data science solutions to help businesses transform raw data into valuable insights. Our services include data exploration, predictive modeling, machine learning, and AI solutions to drive insights and innovation. Our team of data scientists, statisticians, and engineers is equipped with the latest tools and technologies to deliver cutting-edge analytics solutions that help businesses stay ahead in the competition.Contact UsGet all your questions answered by our team of experts.Connect With Our Experts!Featured InsightsPricing Portal ApplicationTo get rid of latency/slowness issue in the pricing portal application. Besides slowness issue, business users also had several high priority workflows/tasks that required automationOracle 19c ANA Upgrade Regression TestDigital transformation means leveraging current technologies in order to rework the..Portfolio Optimization AutomationReduce the cost and provide more capabilities and transparency for outsourcing portfolio optimization.Solutions Application Development Digital Offerings Managed Services Cloud Solutions Data Engineering Data Science  Technical Infrastructure DevSecOps Quality EngineeringTechnologies Front-End  Core Development Databases Cloud BI & Analytics MobilityPeople About Us Meet Our Team [email protected] Careers Campus Connect Hiring ProcessQuick Links Blogs Case Studies Contact UsSolutionsTechnologiesPeopleQuick LinksCopyright © 2023 Gemini Solutions Pvt. ltd. All rights reserved.Terms & Conditions|Privacy Policy"
61,https://www.justdial.com/loans,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/loans"" on this server.
Reference #18.4dd70b17.1688037274.1e6b4069


"
62,https://www.justdial.com/support,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/support"" on this server.
Reference #18.5fd70b17.1688037274.19519da1


"
63,https://wap.justdial.com/reportabug.php?source=7,"
Access Denied

Access Denied
 
You don't have permission to access ""http://wap.justdial.com/reportabug.php?"" on this server.
Reference #18.4601c045.1688037274.a357db


"
64,https://www.justdial.com/Mysore/Software-Companies/nct-10443565,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Mysore/Software-Companies/nct-10443565"" on this server.
Reference #18.2ed70b17.1688037274.17cc0f2e


"
65,https://www.justdial.com/Delhi/AC-Repair-Services/nct-10890481,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/AC-Repair-Services/nct-10890481"" on this server.
Reference #18.54d70b17.1688037275.132fe7bb


"
66,https://www.geminisolutions.com//services/application-development,"Gemini Solutions | IT Consulting, Product DevelopmentAbout UsSolutionsTechnologiesGemUCareersContact Data ScienceDevSecOpsQuality EngineeringTechnical InfrastructureData EngineeringCloud SolutionsApplication DevelopmentDigital OfferingsManaged ServicesApplication DevelopmentWe understand your organization and its goals and develop a strategic and tactical plan for your success.
Our proficient web & mobile app developers have in-depth knowledge of various frameworks and platforms for developing applications that helps provide a delightful user experience.Native Mobile App Development Hybrid Mobile App DevelopmentProgressive Web App DevelopmentWearables and Embedded SoftwareView Our WorkOur work page contains detailed case studies on all the key projects we have done so far. Have a look!View Case Studies Solutions We OfferCustom Mobile App DevelopmentWe offer custom iOS and Android app development services to help businesses create unique and user-friendly applications that cater to their specific needs.Native and Cross-Platform SolutionsOur team of experts delivers both native and cross-platform solutions that meet your business requirements while providing an exceptional user experience.Second Platform App DevelopmentWe extend our mobile app development services to support the development of secondary platform applications for businesses looking to expand their reach.UI/UX Research & DesigningWe design and develop visually stunning and intuitive UI/UX designs that ensure seamless user experience and improve user engagement.Consulting and PrototypingWe provide consultation and prototyping services to help businesses create a comprehensive roadmap for mobile app development, from ideation to launch.Automated QA and TestingWe provide automated QA and testing services to ensure that your mobile applications are free from any bugs and deliver a seamless user experiencePower Management & GeofencingWe provide end-to-end solutions for power management, notifications, and geofencing to enhance the functionality of your mobile applications.Embedded Android & AOSP CustomizationsWe offer embedded Android and AOSP customizations that help businesses to enhance the functionality of their devices and applications.Maintenance and Post-Warranty SupportWe offer maintenance and post-warranty support services to help businesses maintain their mobile applications and ensure that they remain up-to-date and secure.Technologies StackDelivering Scalable Solutions for Modern BusinessesWe specialize in a wide range of technologies to develop customized and scalable solutions that meet our clients' business requirements. Our team of experts is proficient in various technologies, including Java, Python, .NET, React, Angular, Node.js, AWS, and Azure, among others. We leverage the latest tools and technologies to build high-quality solutions that offer exceptional performance and security. Our technology stack helps us to develop innovative solutions that cater to the unique needs of our clients, while ensuring that our solutions are scalable and future-proof.Contact UsGet all your questions answered by our team of experts.Connect With Our Experts!Featured InsightsConverting Legacy to Metadata Driven FrameworkThe feeds were used by thousands of analytical jobs to calculate risk measures. Performance, Stability and Scalability were the main focus areas. The objective is to move to high end operating system that improves ease of operations as well as data quality implementation.Recovery and Stabilization of Business-Critical Applications Client required support for monitoring and automation of applications developed by in-house.Portfolio Optimization AutomationReduce the cost and provide more capabilities and transparency for outsourcing portfolio optimization.Solutions Application Development Digital Offerings Managed Services Cloud Solutions Data Engineering Data Science  Technical Infrastructure DevSecOps Quality EngineeringTechnologies Front-End  Core Development Databases Cloud BI & Analytics MobilityPeople About Us Meet Our Team [email protected] Careers Campus Connect Hiring ProcessQuick Links Blogs Case Studies Contact UsSolutionsTechnologiesPeopleQuick LinksCopyright © 2023 Gemini Solutions Pvt. ltd. All rights reserved.Terms & Conditions|Privacy Policy"
67,https://www.justdial.com/Delhi/303/Industrial-Products_fil,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/303/Industrial-Products_fil"" on this server.
Reference #18.4fd70b17.1688037277.163c9d87


"
68,https://www.justdial.com/cms/justdial-staff-feedback,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/cms/justdial-staff-feedback"" on this server.
Reference #18.2ed70b17.1688037277.17cc188e


"
69,https://www.justdial.com/Indore/Software-Companies/nct-10443565,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Indore/Software-Companies/nct-10443565"" on this server.
Reference #18.cdebdfad.1688037278.4fe0634


"
70,https://www.geminisolutions.com//careers,"Gemini Solutions | IT Consulting, Product DevelopmentAbout UsSolutionsTechnologiesGemUCareersContact Search for your dream jobHere at Gemini Solutions, we help people like you find a position that won’t feel like work.Apply NowEnter your full name *Enter your full name *Enter your email id *Enter your email id *Enter your mobile number *Enter your mobile number *Total Experience (in years) *Total Experience (in years) *CoverletterCoverletter Click to Upload * (pdf or doc file)SubmitFilter by LocationLoading...View ListPlease select a job to see detailsSolutions Application Development Digital Offerings Managed Services Cloud Solutions Data Engineering Data Science  Technical Infrastructure DevSecOps Quality EngineeringTechnologies Front-End  Core Development Databases Cloud BI & Analytics MobilityPeople About Us Meet Our Team [email protected] Careers Campus Connect Hiring ProcessQuick Links Blogs Case Studies Contact UsSolutionsTechnologiesPeopleQuick LinksCopyright © 2023 Gemini Solutions Pvt. ltd. All rights reserved.Terms & Conditions|Privacy Policy"
71,https://www.justdial.com/Delhi/ENT Doctors/nct-10189442,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/ENT%20Doctors/nct-10189442"" on this server.
Reference #18.24d70b17.1688037279.16020be8


"
72,https://www.justdial.com/Delhi/Motor-Training-Schools/nct-10329591,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Motor-Training-Schools/nct-10329591"" on this server.
Reference #18.cdebdfad.1688037279.4fe09e1


"
73,https://www.justdial.com/Delhi/Taxi-Services/nct-10472932,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Taxi-Services/nct-10472932"" on this server.
Reference #18.5ed70b17.1688037279.a9f8c4c


"
74,https://www.geminisolutions.com/,"Gemini Solutions | IT Consulting, Product DevelopmentAbout UsSolutionsTechnologiesGemUCareersContact Transforming business with technologyOur services power some of the biggest BFSI institutions and MNCs to success.Experience our immersive work-cultureWe offer you the opportunity to explore your interests, passions and talents!We have featured on the Inc. 5000 America's Fastest Growing Private Companies list for 5 times in a row from 2017-2021.Celebrating a significant milestone ISACA has appraised Gemini’s Software Development Division at CMMI Maturity Level 3.CareersWe believe in fostering an environment that empowers our colleagues and enables them to learn and grow throughout their careers. Come evolve with us!View OpeningsSolutions We OfferWe strive to provide customizable, affordable and high-quality products & services to our patrons with the help of our creative & skilled teams which demonstrate an inherent agility towards projects.Learn With Us at GemUWe recognize education as a key factor in business success and individual fulfillment. Gem University, our in-house learning platform provides opportunities for our colleagues to sharpen their skills and master competencies.Explore MoreTechnologiesDriving transformation with cutting-edge technologies.Front-End Core DevelopmentDatabasesCloudBI & AnalyticsMobilityFeatured InsightsConverting Legacy to Metadata Driven FrameworkThe feeds were used by thousands of analytical jobs to calculate risk measures. Performance, Stability and Scalability were the main focus areas. The objective is to move to high end operating system that improves ease of operations as well as data quality implementation.Recovery and Stabilization of Business-Critical Applications Client required support for monitoring and automation of applications developed by in-house.Portfolio Optimization AutomationReduce the cost and provide more capabilities and transparency for outsourcing portfolio optimization.Creating a Common Data Provider In Excel for All ProjectsThe objective is to create a middleware which will connect all projects and give a common place for all data output which could be accessed through an excel sheet.Pricing Portal ApplicationTo get rid of latency/slowness issue in the pricing portal application. Besides slowness issue, business users also had several high priority workflows/tasks that required automationOracle 19c ANA Upgrade Regression TestDigital transformation means leveraging current technologies in order to rework the..View All InsightsClient Testimonials  PreviousVery ReliableIf given one word to describe Gemini Solutions, I would say- RELIABLE. Such was the success of the project that I have continued to work with Gemini till date.Sudarshan SadanaChairman, Orion Holdings, DubaiExceptionalGemini Solutions has been our trusted IT partner for the past few years. They have seamlessly transitioned into our technology team and provided exceptional support.Ntezimana Mukiza CEO, Beico International USAGreat Work EnvironmentGemini Solutions is a professionally managed organization. Employee satisfaction levels are quite high as our alumnus are working there with great work-life balance.Surendra GroverDirector, NorthCap UniversityBest in DeliverabilityIt has been a pleasure working with Vishal and his employees at Gemini Solutions. I cannot thank them enough for helping us in smoothening and streamlining our IT processes at US Wide Financials Inc.Vibhu GroverPresident, US Wide Financial Inc. MO, USAVery ReliableIf given one word to describe Gemini Solutions, I would say- RELIABLE. Such was the success of the project that I have continued to work with Gemini till date.Sudarshan SadanaChairman, Orion Holdings, DubaiExceptionalGemini Solutions has been our trusted IT partner for the past few years. They have seamlessly transitioned into our technology team and provided exceptional support.Ntezimana Mukiza CEO, Beico International USAGreat Work EnvironmentGemini Solutions is a professionally managed organization. Employee satisfaction levels are quite high as our alumnus are working there with great work-life balance.Surendra GroverDirector, NorthCap UniversityBest in DeliverabilityIt has been a pleasure working with Vishal and his employees at Gemini Solutions. I cannot thank them enough for helping us in smoothening and streamlining our IT processes at US Wide Financials Inc.Vibhu GroverPresident, US Wide Financial Inc. MO, USAVery ReliableIf given one word to describe Gemini Solutions, I would say- RELIABLE. Such was the success of the project that I have continued to work with Gemini till date.Sudarshan SadanaChairman, Orion Holdings, DubaiExceptionalGemini Solutions has been our trusted IT partner for the past few years. They have seamlessly transitioned into our technology team and provided exceptional support.Ntezimana Mukiza CEO, Beico International USAGreat Work EnvironmentGemini Solutions is a professionally managed organization. Employee satisfaction levels are quite high as our alumnus are working there with great work-life balance.Surendra GroverDirector, NorthCap University Next 1234 Life at GeminiWhat really sets us apart is our nurturing and inclusive culture. We are a kaleidoscopic unit working towards one goal.Office LocationsMissouri1067 N Mason Road, Street 2, Saint Louis, Missouri 63141 [USA]NoidaAlphathum, Sector 90,Noida, Uttar Pradesh 201305 [INDIA]GurugramPlot No. 119, Udyog Vihar Phase-I, Sector-20,Gurugram, Haryana 122016 [INDIA]BangaloreUrbanVault HSR Layout 1515, 19th Main Rd,Bangalore, Karnataka 560034 [INDIA]Austin411 W Monroe StreetAustin, Texas 78704 [USA]Panchkula8th Floor, Anant Raj Techpark, IT Park Rd, Panchkula, Haryana 134109 [INDIA]HyderabadThe Hive – Corporate Capital, Financial District, Nanakramguda, Hyderabad 500032 [INDIA]Ontario255 Duncan Mill Rd #504North York, ON M3B 3H9 [CANADA]
PuneA-2010, Marvel Fuego, 2nd Floor, Magarpatta Road,
Hadapsar, Pune 411028 [INDIA]Solutions Application Development Digital Offerings Managed Services Cloud Solutions Data Engineering Data Science  Technical Infrastructure DevSecOps Quality EngineeringTechnologies Front-End  Core Development Databases Cloud BI & Analytics MobilityPeople About Us Meet Our Team [email protected] Careers Campus Connect Hiring ProcessQuick Links Blogs Case Studies Contact UsSolutionsTechnologiesPeopleQuick LinksCopyright © 2023 Gemini Solutions Pvt. ltd. All rights reserved.Terms & Conditions|Privacy Policy"
75,https://www.justdial.com/Delhi/294/House-Keeping_fil,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/294/House-Keeping_fil"" on this server.
Reference #18.2fd70b17.1688037280.155822bb


"
76,https://www.justdial.com/travel/flight-booking,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/travel/flight-booking"" on this server.
Reference #18.54d70b17.1688037281.132ff3ea


"
77,https://www.justdial.com/Delhi/Rehabilitation-Center/nct-10404764,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Rehabilitation-Center/nct-10404764"" on this server.
Reference #18.5ed70b17.1688037281.a9f9150


"
78,https://www.justdial.com/cms/customer-care,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/cms/customer-care"" on this server.
Reference #18.cfebdfad.1688037282.19eaa6a3


"
79,https://www.justdial.com/cms/feedback,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/cms/feedback"" on this server.
Reference #18.6fd70b17.1688037282.11c65719


"
80,https://www.justdial.com/Delhi/Cinema-Halls/nct-10099752,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Cinema-Halls/nct-10099752"" on this server.
Reference #18.4fd70b17.1688037282.163cac05


"
81,https://www.geminisolutions.com/careers,"Gemini Solutions | IT Consulting, Product DevelopmentAbout UsSolutionsTechnologiesGemUCareersContact Search for your dream jobHere at Gemini Solutions, we help people like you find a position that won’t feel like work.Apply NowEnter your full name *Enter your full name *Enter your email id *Enter your email id *Enter your mobile number *Enter your mobile number *Total Experience (in years) *Total Experience (in years) *CoverletterCoverletter Click to Upload * (pdf or doc file)SubmitFilter by LocationLoading...View ListPlease select a job to see detailsSolutions Application Development Digital Offerings Managed Services Cloud Solutions Data Engineering Data Science  Technical Infrastructure DevSecOps Quality EngineeringTechnologies Front-End  Core Development Databases Cloud BI & Analytics MobilityPeople About Us Meet Our Team [email protected] Careers Campus Connect Hiring ProcessQuick Links Blogs Case Studies Contact UsSolutionsTechnologiesPeopleQuick LinksCopyright © 2023 Gemini Solutions Pvt. ltd. All rights reserved.Terms & Conditions|Privacy Policy"
82,https://www.justdial.com/Delhi/Orthopaedic-Doctors/nct-10345039,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Orthopaedic-Doctors/nct-10345039"" on this server.
Reference #18.5fd70b17.1688037284.1951bcaa


"
83,https://www.justdial.com/Delhi/Dharamshalas/nct-10158893,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Dharamshalas/nct-10158893"" on this server.
Reference #18.64d70b17.1688037285.15f00586


"
84,https://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDETjavascript:;,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDETjavascript:;"" on this server.
Reference #18.3dd70b17.1688037285.1907ae46


"
85,https://www.justdial.com/Delhi/288/Transporters_fil,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/288/Transporters_fil"" on this server.
Reference #18.fd70b17.1688037286.165b7afa


"
86,https://www.justdial.com/Delhi/Tiffin-Services/nct-10481155,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Tiffin-Services/nct-10481155"" on this server.
Reference #18.4fd70b17.1688037286.163cb67b


"
87,https://www.justdial.com/Delhi/Hostels/nct-10253730,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Hostels/nct-10253730"" on this server.
Reference #18.5ed70b17.1688037286.a9fa1a8


"
88,https://www.justdial.com/Delhi/Skin-Care-Clinics/nct-10438800,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Skin-Care-Clinics/nct-10438800"" on this server.
Reference #18.5fd70b17.1688037287.1951c3ac


"
89,https://www.justdial.com/meals-on-train,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/meals-on-train"" on this server.
Reference #18.3dd70b17.1688037287.1907b31f


"
90,https://www.justdial.com/Delhi/294/11348/Laundry-Services_b2c,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/294/11348/Laundry-Services_b2c"" on this server.
Reference #18.4fd70b17.1688037288.163cbab1


"
91,https://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDET/list?source=7&catid=Health-and-Fitness,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDET/list?"" on this server.
Reference #18.dd70b17.1688037288.6f1ff3d


"
92,https://www.justdial.com/Delhi/283/Internet_fil,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/283/Internet_fil"" on this server.
Reference #18.4ed70b17.1688037288.1cc53b96


"
93,https://www.justdial.com/Delhi/Home-Delivery-Restaurants/nct-10250324,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Home-Delivery-Restaurants/nct-10250324"" on this server.
Reference #18.2ed70b17.1688037289.17cc39da


"
94,https://www.justdial.com/real-estate?city=Delhi&cid=jd_leftpanel_deskhome&area=URIAREA&jdtracker=jd_internal_desk-leftpanel,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/real-estate?"" on this server.
Reference #18.2ed70b17.1688037289.17cc3a77


"
95,https://www.justdial.com/Delhi/Pathology-Labs/nct-10356131,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Pathology-Labs/nct-10356131"" on this server.
Reference #18.fd70b17.1688037289.165b8410


"
96,https://www.justdial.com/Delhi/Interior-Designers/nct-10272436,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Interior-Designers/nct-10272436"" on this server.
Reference #18.24d70b17.1688037289.1602219a


"
97,https://www.justdial.com/Delhi/Latest-Reviews-Ratings,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Latest-Reviews-Ratings"" on this server.
Reference #18.c4ebdfad.1688037289.17ac5658


"
98,https://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDET/list?source=7&catid=Shopping-and-Recreation,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDET/list?"" on this server.
Reference #18.dd70b17.1688037290.6f203cc


"
99,https://www.justdial.com/Delhi/308/11054853_2/Car-Repair-Services_b2c,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/308/11054853_2/Car-Repair-Services_b2c"" on this server.
Reference #18.3dd70b17.1688037290.1907b966


"
100,https://www.geminisolutions.com//technologies/bi-and-analytics,"Gemini Solutions | IT Consulting, Product DevelopmentAbout UsSolutionsTechnologiesGemUCareersContact BI & AnalyticsMake data-driven decisions with our advanced BI and analytics services. Our solutions help you uncover valuable insights and provide you with a competitive edge in today's data-driven world.OverviewProvide easy, affordable access to applications and resources, without the need for internal infrastructure or hardware.Reports & DashboardsToolsMigrations of ReportsEmbedded Application ReportsPOCsData ReportingData AggregationOS AdministrationSupport & Maintenance Data ReportingData AggregationOS AdministrationSupport & Maintenance Our ServicesData AggregationData VisualizationAnalytical ProcessingSolutions CoverageCorporate Performance Management (CPM)BI & ReportingRisk AssesmentRelease ManagementVirtual Machine ManagerEnterprise Cloud StrategyLooking for the Latest Technology Solutions?Talk With Our ExpertsTechnology StackTechnology StackCertifications and LearningEmployees with international level certifications for different technologies.SnowFlakeAirflowDBTAWSSQLScrumFeatured WorkOur expertise in technology, strategy, implementation and support has delivered remarkable business outcomes for our clients.View Case StudiesFeatured StoriesDive into our featured case studies to see how we've leveraged our skills and expertise to help our clients succeed.The Client's Major Focus is on Facilitating & Providing Device Financing in Emerging MarketsDesign a secure, robust & highly scalable infrastructure. Highly available database setup (migration of the database from the internal cluster). Monitoring & logging setup of the applications.
Need to Show Stressed DataNeed to show Stressed Data (how Account Behaves in Stress Scenarios, Complex Calculation like % Worst Flow, CVAR, Redemption Parameters, Transaction Level Data, illiquid Holdings, Liquidity Stress History, Different checks like Compliance LIQUIDITY CHECK and Vendor vs Firm Data) of multiple accounts in different visuals Month over MonthSupport for Applications on a Managed Cloud PlatformProvide end to end lifecycle support for critical applications running on managed cloud platformsSolutions Application Development Digital Offerings Managed Services Cloud Solutions Data Engineering Data Science  Technical Infrastructure DevSecOps Quality EngineeringTechnologies Front-End  Core Development Databases Cloud BI & Analytics MobilityPeople About Us Meet Our Team [email protected] Careers Campus Connect Hiring ProcessQuick Links Blogs Case Studies Contact UsSolutionsTechnologiesPeopleQuick LinksCopyright © 2023 Gemini Solutions Pvt. ltd. All rights reserved.Terms & Conditions|Privacy Policy"
101,https://www.justdial.com/Travel/Train-Booking,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Travel/Train-Booking"" on this server.
Reference #18.5fd70b17.1688037291.1951d378


"
102,https://www.justdial.com/Delhi/Gyms/nct-11575244,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Gyms/nct-11575244"" on this server.
Reference #18.54d70b17.1688037292.13300269


"
103,https://www.justdial.com/Delhi/268/Baby-Care_fil,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/268/Baby-Care_fil"" on this server.
Reference #18.fd70b17.1688037292.165b8c36


"
104,https://www.justdial.com/Delhi/Salons/nct-10418299,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Salons/nct-10418299"" on this server.
Reference #18.24d70b17.1688037292.16022a04


"
105,https://www.justdial.com/Free-Listing,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Free-Listing"" on this server.
Reference #18.64d70b17.1688037292.15f019ed


"
106,https://www.justdial.com/Delhi/Carpenters/nct-10080635,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Carpenters/nct-10080635"" on this server.
Reference #18.dd70b17.1688037293.6f20a57


"
107,https://www.justdial.com/Delhi/237/Packers-Movers_fil,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/237/Packers-Movers_fil"" on this server.
Reference #18.4d70b17.1688037293.1468f156


"
108,https://www.justdial.com/Advertise,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Advertise"" on this server.
Reference #18.dd70b17.1688037293.6f20b8e


"
109,https://www.justdial.com/Nagpur/Software-Companies/nct-10443565,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Nagpur/Software-Companies/nct-10443565"" on this server.
Reference #18.6fd70b17.1688037293.11c66e9f


"
110,https://www.justdial.com/Delhi/60/Emergency_fil,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/60/Emergency_fil"" on this server.
Reference #18.2ed70b17.1688037294.17cc49b2


"
111,https://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDETmailto:rusers@justdial.com,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDETmailto:rusers@justdial.com"" on this server.
Reference #18.dd70b17.1688037294.6f20cd0


"
112,https://www.justdial.com/Delhi/Estate-Agents/nct-10192623,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Estate-Agents/nct-10192623"" on this server.
Reference #18.4d70b17.1688037294.1468f367


"
113,https://www.justdial.com/Delhi/70/Hospitals_fil,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/70/Hospitals_fil"" on this server.
Reference #18.c4ebdfad.1688037294.17ac6638


"
114,https://www.justdial.com/Delhi/Jewellery-Showrooms/nct-10282098,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Jewellery-Showrooms/nct-10282098"" on this server.
Reference #18.c4ebdfad.1688037294.17ac66fc


"
115,https://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDET/list?source=7&catid=Banking-and-Finance,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDET/list?"" on this server.
Reference #18.54d70b17.1688037295.13300603


"
116,https://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDET/photos,"
Access Denied

Access Denied
 
You don't have permission to access ""http://www.justdial.com/Delhi/Gemini-Solutions-Udyog-Vihar-Gurgaon/011PXX11-XX11-170919134003-J7R9_BZDET/photos"" on this server.
Reference #18.cdebdfad.1688037295.4fe32aa


"
117,https://twitter.com/geminiindia,"














JavaScript is not available.
We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using twitter.com. You can see a list of supported browsers in our Help Center.
Help Center

Terms of Service
Privacy Policy
Cookie Policy
Imprint
Ads info
      © 2023 X Corp.
    

Something went wrong, but don’t fret — let’s give it another shot.Try again"
